         598   18.7867241     -0.995725691      0.245547056
         599   18.8181400     -0.983961940      0.503025293
         600   18.8495560     -0.964147925      0.757802486
         601   18.8809719     -0.936391592       1.00839114
         602   18.9123878     -0.900849402       1.25318694
         603   18.9438038     -0.857730389       1.49044311
         604   18.9752197     -0.807300925       1.71825576
         605   19.0066357     -0.749889612       1.93456531
         606   19.0380516     -0.685892045       2.13717365
         607   19.0694675     -0.615774572       2.32378173
         608   19.1008835     -0.540076673       2.49204397
         609   19.1322994     -0.459411323       2.63964295
         610   19.1637154     -0.374462664       2.76437545
         611   19.1951313     -0.285981029       2.86424875
         612   19.2265472     -0.194774836       2.93757677
         613   19.2579632     -0.101699442       2.98306823
         614   19.2893791      -7.64360279E-03   2.99989915
         615   19.3207951       8.64860564E-02   2.98776007
         616   19.3522110      0.179781526       2.94687438
         617   19.3836269      0.271350056       2.87798548
         618   19.4150429      0.360329926       2.78231287
         619   19.4464588      0.445904285       2.66148424
         620   19.4778748      0.527312696       2.51744914
         621   19.5092907      0.603859901       2.35238290
         622   19.5407066      0.674921095       2.16859102
         623   19.5721226      0.739944935       1.96841967
         624   19.6035385      0.798453271       1.75417995
         625   19.6349545      0.850039244       1.52808928
         626   19.6663704      0.894363701       1.29223132
         627   19.6977863      0.931150496       1.04853570
         628   19.7292023      0.960181653      0.798774183
         629   19.7606182      0.981292486      0.544572592
